Date Time,TimeToPass,Car#,TotalDailyCars,Temp
2024-11-15 17:19:06, 1285, 1 , 19, 56
2024-11-15 17:19:09, 928, 1 , 20, 56
2024-11-15 17:19:13, 2271, 1 , 21, 56
2024-11-15 17:19:17, 2175, 1 , 22, 56
2024-11-15 17:19:19, 434, 1 , 23, 56
2024-11-15 17:19:23, 3277, 1 , 24, 56
2024-11-15 17:19:29, 3590, 1 , 25, 56
2024-11-15 17:19:45, 248, 1 , 26, 56
2024-11-15 17:20:17, 4481, 1 , 27, 56
2024-11-15 17:20:37, 185, 1 , 28, 56
2024-11-15 17:21:00, 2886, 1 , 29, 56
2024-11-15 17:21:27, 353, 1 , 30, 56
2024-11-15 17:22:57, 227, 1 , 31, 56
2024-11-15 17:25:07, 7193, 1 , 32, 55
2024-11-15 17:47:26, 2164, 1 , 33, 54
2024-11-15 17:51:14, 2524, 1 , 1, 54
2024-11-15 17:51:17, 1065, 1 , 2, 54
2024-11-15 17:54:35, 2143, 1 , 3, 54
2024-11-15 17:54:39, 1932, 1 , 4, 54
2024-11-15 18:01:29, 2695, 1 , 5, 54
2024-11-15 18:01:34, 1480, 1 , 6, 54
2024-11-15 18:10:51, 2768, 1 , 7, 54
2024-11-15 18:10:55, 2852, 1 , 8, 54
2024-11-15 18:10:57, 621, 1 , 9, 54
2024-11-15 18:11:02, 2415, 1 , 10, 54
2024-11-15 18:11:03, 753, 1 , 11, 54
2024-11-15 18:11:08, 818, 1 , 12, 54
2024-11-15 18:11:11, 2161, 1 , 13, 54
2024-11-15 18:11:21, 258, 1 , 14, 54
2024-11-15 18:11:26, 3629, 1 , 15, 54
2024-11-15 18:11:30, 3281, 1 , 16, 54
2024-11-15 18:11:34, 419, 1 , 17, 54
2024-11-15 18:11:47, 6, 1 , 18, 54
2024-11-15 18:12:03, 1044, 1 , 19, 54
2024-11-15 18:25:58, 9235, 1 , 20, 54
2024-11-15 18:26:08, 674, 1 , 21, 53
2024-11-15 18:28:45, 2499, 1 , 22, 53
2024-11-15 18:28:48, 1709, 1 , 23, 53
2024-11-15 18:29:07, 2716, 1 , 24, 53
2024-11-15 18:29:23, 3344, 1 , 25, 53
2024-11-15 18:29:27, 1679, 1 , 26, 53
2024-11-15 18:29:31, 2093, 1 , 27, 53
2024-11-15 18:29:45, 877, 1 , 28, 53
2024-11-15 18:30:01, 1574, 1 , 29, 53
2024-11-15 18:30:05, 423, 1 , 30, 53
2024-11-15 18:30:07, 285, 1 , 31, 53
2024-11-15 18:30:11, 617, 1 , 32, 53
2024-11-15 18:30:13, 1146, 1 , 33, 53
2024-11-15 18:30:20, 864, 1 , 34, 53
2024-11-15 18:30:22, 1715, 1 , 35, 53
2024-11-15 18:30:30, 1128, 1 , 36, 53
2024-11-15 18:30:33, 3348, 1 , 37, 53
2024-11-15 18:30:35, 5786, 1 , 38, 53
2024-11-15 18:30:38, 1909, 1 , 39, 53
2024-11-15 18:30:41, 1370, 1 , 40, 53
2024-11-15 18:30:47, 996, 1 , 41, 53
2024-11-15 18:31:02, 1447, 1 , 42, 53
2024-11-15 18:37:34, 2290, 1 , 43, 53
2024-11-15 18:37:36, 1232, 1 , 44, 53
2024-11-15 18:37:40, 2004, 1 , 45, 53
2024-11-15 18:37:41, 762, 1 , 46, 53
2024-11-15 18:37:44, 1938, 1 , 47, 53
2024-11-15 18:37:46, 1258, 1 , 48, 53
2024-11-15 18:37:48, 1593, 1 , 49, 53
2024-11-15 18:37:51, 1176, 1 , 50, 53
2024-11-15 18:37:53, 738, 1 , 51, 53
2024-11-15 18:37:54, 2351, 1 , 52, 53
2024-11-15 18:37:57, 4551, 1 , 53, 53
2024-11-15 18:38:02, 4885, 1 , 54, 53
2024-11-15 18:38:12, 1024, 1 , 55, 53
2024-11-15 18:38:24, 2963, 1 , 56, 53
2024-11-15 18:38:31, 1581, 1 , 57, 53
2024-11-15 18:47:07, 3021, 1 , 58, 53
2024-11-15 18:47:09, 1366, 1 , 59, 53
2024-11-15 18:47:19, 3100, 1 , 60, 53
2024-11-15 18:47:22, 2578, 1 , 61, 53
2024-11-15 18:47:25, 2262, 1 , 62, 53
2024-11-15 18:47:42, 19077, 1 , 63, 53
2024-11-15 18:47:45, 2192, 1 , 64, 53
2024-11-15 18:47:56, 5781, 1 , 65, 53
2024-11-15 18:48:06, 2290, 1 , 66, 53
2024-11-15 18:48:43, 4117, 1 , 67, 53
2024-11-15 18:48:50, 1966, 1 , 68, 53
2024-11-15 18:48:53, 2133, 1 , 69, 53
2024-11-15 18:49:13, 1842, 1 , 70, 53
2024-11-15 18:58:41, 2725, 1 , 71, 53
2024-11-15 18:58:44, 1513, 1 , 72, 52
2024-11-15 18:58:46, 777, 1 , 73, 52
2024-11-15 18:58:52, 3074, 1 , 74, 52
2024-11-15 18:58:54, 829, 1 , 75, 52
2024-11-16 08:45:48, 1488, 1 , 1, 48
2024-11-16 09:02:19, 1521, 1 , 2, 49
2024-11-16 09:31:03, 1365, 1 , 3, 50
2024-11-16 09:39:38, 3127, 1 , 4, 51
2024-11-16 09:39:40, 5071, 1 , 5, 51
2024-11-16 09:39:50, 3860, 1 , 6, 51
2024-11-16 09:40:06, 4632, 1 , 7, 51
2024-11-16 09:40:20, 11380, 1 , 8, 51
2024-11-16 09:40:23, 1206, 1 , 9, 51
2024-11-16 09:40:26, 4402, 1 , 10, 51
2024-11-16 09:40:36, 7739, 1 , 11, 51
2024-11-16 09:40:48, 1608, 1 , 12, 51
2024-11-16 09:41:01, 7319, 1 , 13, 51
2024-11-16 09:41:05, 227, 1 , 14, 51
2024-11-16 09:41:09, 2699, 1 , 15, 51
2024-11-16 09:41:16, 2994, 1 , 16, 51
2024-11-16 09:41:20, 2379, 1 , 17, 51
2024-11-16 09:41:26, 5115, 1 , 18, 51
2024-11-16 09:41:37, 2234, 1 , 19, 51
2024-11-16 09:41:39, 4115, 1 , 20, 51
2024-11-16 09:51:00, 4554, 1 , 21, 51
2024-11-16 09:52:06, 742, 1 , 22, 51
2024-11-16 10:03:28, 3203, 1 , 23, 52
2024-11-16 10:04:00, 8138, 1 , 24, 52
2024-11-16 10:04:25, 4070, 1 , 25, 52
2024-11-16 10:15:05, 3559, 1 , 26, 52
2024-11-16 10:15:09, 3424, 1 , 27, 52
2024-11-16 10:15:13, 2219, 1 , 28, 52
2024-11-16 10:15:15, 945, 1 , 29, 52
2024-11-16 10:15:23, 2429, 1 , 30, 52
2024-11-16 10:15:26, 2275, 1 , 31, 52
2024-11-16 10:15:35, 3958, 1 , 32, 52
2024-11-16 10:23:58, 3856, 1 , 33, 53
2024-11-16 10:24:04, 1029, 1 , 34, 53
2024-11-16 10:24:22, 1813, 1 , 35, 53
2024-11-16 10:24:26, 2002, 1 , 36, 53
2024-11-16 10:24:29, 1954, 1 , 37, 52
2024-11-16 10:24:42, 1405, 1 , 38, 53
2024-11-16 10:24:44, 878, 1 , 39, 53
2024-11-16 10:25:47, 2906, 1 , 40, 53
2024-11-16 10:25:48, 4148, 1 , 41, 52
2024-11-16 10:26:02, 122, 1 , 42, 52
2024-11-16 10:26:13, 873, 1 , 43, 52
2024-11-16 10:26:17, 14, 1 , 44, 52
2024-11-16 10:26:45, 113, 1 , 45, 52
2024-11-16 10:26:57, 17, 1 , 46, 52
2024-11-16 10:27:18, 8559, 1 , 47, 52
2024-11-16 10:27:46, 6, 1 , 48, 52
2024-11-16 10:31:28, 1470, 1 , 49, 53
2024-11-16 10:31:30, 3952, 1 , 50, 53
2024-11-16 10:34:56, 7911, 1 , 51, 52
2024-11-16 10:35:15, 27486, 1 , 52, 53
2024-11-16 10:35:30, 42350, 1 , 53, 53
2024-11-16 10:35:50, 7092, 1 , 54, 53
2024-11-16 10:36:01, 17635, 1 , 55, 53
2024-11-16 10:37:00, 28140, 1 , 56, 53
2024-11-16 10:37:24, 1325, 1 , 57, 53
2024-11-16 10:41:51, 71, 1 , 58, 53
2024-11-16 10:41:58, 3955, 1 , 59, 53
2024-11-16 10:42:09, 1684, 1 , 60, 53
2024-11-16 10:42:15, 2142, 1 , 61, 52
2024-11-16 10:42:29, 4260, 1 , 62, 52
2024-11-16 13:10:00, 2023, 1 , 63, 59
2024-11-16 13:10:03, 2118, 1 , 64, 59
2024-11-16 13:10:06, 2014, 1 , 65, 59
2024-11-16 13:10:08, 1810, 1 , 66, 59
2024-11-16 13:10:17, 1235, 1 , 67, 59
2024-11-16 13:10:20, 1400, 1 , 68, 59
2024-11-16 13:10:23, 1990, 1 , 69, 59
2024-11-16 13:10:26, 2066, 1 , 70, 59
2024-11-16 13:10:30, 5502, 1 , 71, 59
2024-11-16 13:10:36, 11879, 1 , 72, 59
2024-11-16 13:10:39, 2057, 1 , 73, 59
2024-11-16 13:10:42, 2720, 1 , 74, 59
2024-11-16 13:10:46, 3605, 1 , 75, 59
2024-11-16 13:10:50, 2779, 1 , 76, 59
2024-11-16 13:11:11, 1799, 1 , 77, 59
2024-11-16 13:11:14, 1851, 1 , 78, 59
2024-11-16 13:11:20, 2062, 1 , 79, 59
2024-11-16 13:11:26, 2591, 1 , 80, 59
2024-11-16 13:11:34, 1975, 1 , 81, 59
2024-11-16 13:21:28, 3631, 1 , 82, 59
2024-11-16 13:22:14, 1105, 1 , 83, 59
2024-11-16 13:35:49, 1018, 1 , 84, 58
2024-11-16 14:10:47, 1398, 1 , 85, 56
2024-11-16 14:11:42, 1346, 1 , 86, 56
2024-11-16 14:46:46, 1065, 1 , 87, 56
2024-11-16 14:47:05, 9009, 1 , 88, 55
2024-11-16 14:48:20, 1955, 1 , 89, 55
2024-11-16 14:56:04, 1312, 1 , 90, 57
2024-11-16 15:02:06, 1228, 1 , 91, 57
2024-11-16 15:17:14, 1693, 1 , 92, 59
2024-11-16 15:30:59, 1471, 1 , 93, 57
2024-11-16 15:31:21, 1292, 1 , 94, 57
2024-11-16 16:04:06, 3538, 1 , 95, 54
2024-11-16 16:41:26, 2100, 1 , 96, 57
2024-11-16 16:51:39, 1038, 1 , 97, 57
2024-11-16 17:02:31, 2940, 1 , 1, 57
2024-11-16 17:02:59, 1963, 1 , 2, 57
2024-11-16 17:07:25, 2606, 1 , 3, 57
2024-11-16 17:07:39, 1628, 1 , 4, 57
2024-11-17 09:22:06, 1486, 1 , 1, 56
2024-11-17 09:54:53, 1177, 1 , 2, 57
2024-11-17 10:01:44, 1355, 1 , 3, 57
2024-11-17 13:17:36, 680, 1 , 4, 63
2024-11-18 04:35:19, 1098, 1 , 1, 43
2024-11-18 07:01:06, 1437, 1 , 2, 42
2024-11-18 07:42:55, 1532, 1 , 3, 42
2024-11-18 08:11:26, 1010, 1 , 4, 42
2024-11-18 08:58:15, 7529, 1 , 5, 44
2024-11-18 08:59:40, 1039, 1 , 6, 44
2024-11-18 09:02:43, 2060, 1 , 7, 44
2024-11-18 09:30:00, 1251, 1 , 8, 45
2024-11-18 09:37:41, 1000, 1 , 9, 46
2024-11-18 09:42:32, 205, 1 , 10, 46
2024-11-18 09:42:34, 1667, 1 , 11, 46
2024-11-18 09:46:28, 1274, 1 , 12, 46
2024-11-18 10:07:59, 2317, 1 , 13, 48
2024-11-18 10:15:04, 742, 1 , 14, 49
2024-11-18 10:49:33, 1172, 1 , 15, 53
2024-11-18 10:55:01, 1211, 1 , 16, 53
2024-11-18 11:04:30, 1051, 1 , 17, 54
2024-11-18 11:17:53, 1339, 1 , 18, 57
2024-11-18 11:40:26, 1265, 1 , 19, 58
2024-11-18 12:50:36, 1688, 1 , 20, 61
2024-11-18 12:53:19, 661, 1 , 21, 61
2024-11-18 12:54:59, 702, 1 , 22, 61
2024-11-18 12:55:04, 854, 1 , 23, 61
2024-11-18 12:55:08, 780, 1 , 24, 61
2024-11-18 12:58:06, 932, 1 , 25, 61
2024-11-18 13:03:27, 1235, 1 , 26, 61
2024-11-18 13:04:57, 1293, 1 , 27, 61
2024-11-18 13:09:07, 1145, 1 , 28, 61
2024-11-18 13:29:25, 1558, 1 , 29, 61
2024-11-18 13:56:16, 3835, 1 , 30, 60
2024-11-18 14:00:45, 1375, 1 , 31, 60
2024-11-18 14:01:28, 6187, 1 , 32, 60
2024-11-18 14:12:45, 1008, 1 , 33, 60
2024-11-18 14:31:30, 901, 1 , 34, 60
2024-11-18 14:41:55, 1140, 1 , 35, 60
2024-11-18 14:42:05, 1229, 1 , 36, 60
2024-11-18 15:07:15, 1399, 1 , 37, 59
2024-11-18 15:10:39, 745, 1 , 38, 59
2024-11-18 15:11:12, 759, 1 , 39, 59
2024-11-18 15:57:03, 2376, 1 , 40, 59
2024-11-18 15:57:07, 3025, 1 , 41, 59
2024-11-18 15:57:13, 2418, 1 , 42, 59
2024-11-18 15:57:21, 3935, 1 , 43, 59
2024-11-18 15:57:24, 1486, 1 , 44, 59
2024-11-18 16:00:03, 3012, 1 , 45, 59
2024-11-18 16:05:53, 2589, 1 , 46, 59
2024-11-18 16:25:58, 2873, 1 , 49, 59
2024-11-18 16:26:03, 2253, 1 , 50, 59
2024-11-18 16:36:19, 2161, 1 , 51, 59
2024-11-18 16:36:25, 1771, 1 , 52, 59
2024-11-18 16:39:15, 2598, 1 , 53, 59
2024-11-18 16:39:18, 2874, 1 , 54, 59
2024-11-18 16:39:56, 1481, 1 , 55, 59
2024-11-18 16:52:40, 2555, 1 , 56, 59
2024-11-18 16:56:12, 2305, 1 , 1, 60
2024-11-18 16:57:12, 1647, 1 , 2, 60
2024-11-18 16:59:36, 1814, 1 , 3, 59
2024-11-18 17:26:27, 782, 1 , 4, 59
2024-11-19 07:03:10, 1248, 1 , 1, 60
2024-11-19 07:15:08, 1056, 1 , 2, 60
2024-11-19 07:33:51, 1415, 1 , 3, 60
2024-11-19 07:52:56, 1105, 1 , 4, 60
2024-11-19 11:20:18, 1234, 1 , 5, 65
2024-11-19 12:04:51, 1510, 1 , 6, 65
2024-11-19 12:08:01, 1110, 1 , 7, 65
2024-11-19 12:15:39, 1505, 1 , 8, 65
2024-11-19 12:15:44, 1638, 1 , 9, 65
2024-11-19 12:28:12, 735, 1 , 10, 65
2024-11-19 12:31:43, 967, 1 , 11, 65
2024-11-19 12:51:02, 947, 1 , 12, 65
2024-11-19 12:51:49, 924, 1 , 13, 65
2024-11-19 13:11:34, 1551, 1 , 14, 65
2024-11-19 13:11:49, 1384, 1 , 15, 65
2024-11-19 13:13:09, 1074, 1 , 16, 66
2024-11-19 13:34:01, 936, 1 , 17, 66
2024-11-19 13:45:17, 1357, 1 , 18, 66
2024-11-19 14:48:45, 1429, 1 , 19, 64
2024-11-19 14:52:00, 1094, 1 , 20, 64
2024-11-19 14:59:57, 1164, 1 , 21, 64
2024-11-19 16:27:32, 3120, 1 , 22, 63
2024-11-19 16:56:44, 1163, 1 , 1, 62
2024-11-20 11:36:04, 3084, 1 , 1, 52
2024-11-20 11:41:02, 2163, 1 , 2, 51
2024-11-20 11:41:06, 6503, 1 , 3, 51
2024-11-20 11:53:57, 1212, 1 , 4, 53
2024-11-20 11:59:45, 1620, 1 , 5, 53
2024-11-20 12:01:35, 1913, 1 , 6, 53
2024-11-20 12:09:34, 1265, 1 , 7, 54
2024-11-20 12:26:05, 1438, 1 , 8, 55
2024-11-20 12:46:49, 1209, 1 , 9, 58
2024-11-20 12:55:29, 1167, 1 , 10, 57
2024-11-20 13:28:54, 1166, 1 , 11, 57
2024-11-20 13:42:22, 1725, 1 , 12, 57
2024-11-20 14:05:32, 1059, 1 , 13, 56
2024-11-20 14:14:18, 1046, 1 , 14, 56
2024-11-20 14:17:46, 1440, 1 , 15, 56
2024-11-20 14:25:37, 1071, 1 , 16, 56
2024-11-20 14:56:17, 1244, 1 , 17, 55
2024-11-20 14:56:34, 1996, 1 , 18, 55
2024-11-20 15:08:12, 1633, 1 , 19, 54
2024-11-20 15:08:17, 1092, 1 , 20, 54
2024-11-20 15:44:58, 1513, 1 , 21, 53
2024-11-20 15:45:02, 1165, 1 , 22, 53
2024-11-20 16:04:02, 1238, 1 , 23, 53
2024-11-20 16:16:18, 2163, 1 , 24, 52
2024-11-20 16:55:12, 1883, 1 , 1, 51
2024-11-20 17:08:01, 1196, 1 , 2, 50
2024-11-20 17:10:52, 992, 1 , 3, 50
2024-11-20 18:05:24, 1143, 1 , 4, 48
2024-11-20 18:08:51, 2435, 1 , 5, 47
2024-11-20 18:09:01, 1980, 1 , 6, 47
2024-11-20 18:18:21, 1195, 1 , 7, 47
2024-11-21 06:08:11, 137, 1 , 1, 38
2024-11-21 06:08:15, 2571, 1 , 2, 39
2024-11-21 06:34:20, 1420, 1 , 3, 39
2024-11-21 06:53:54, 176, 1 , 4, 38
2024-11-21 06:54:14, 2795, 1 , 5, 39
2024-11-21 06:54:16, 1273, 1 , 6, 39
2024-11-21 06:54:18, 1208, 1 , 7, 39
2024-11-21 06:54:20, 730, 1 , 8, 39
2024-11-21 06:54:25, 3312, 1 , 9, 39
2024-11-21 06:54:26, 518, 1 , 10, 38
2024-11-21 06:54:35, 7641, 1 , 11, 39
2024-11-21 06:54:37, 691, 1 , 12, 38
2024-11-21 06:54:38, 397, 1 , 13, 38
2024-11-21 06:54:40, 384, 1 , 14, 39
2024-11-21 06:54:43, 776, 1 , 15, 38
2024-11-21 06:54:47, 1124, 1 , 16, 39
2024-11-21 06:54:52, 956, 1 , 17, 39
2024-11-21 06:54:56, 2345, 1 , 18, 39
2024-11-21 06:55:02, 5814, 1 , 19, 38
2024-11-21 06:55:05, 1188, 1 , 20, 38
2024-11-21 06:55:06, 163, 1 , 21, 38
2024-11-21 06:55:07, 230, 1 , 22, 39
2024-11-21 06:55:08, 457, 1 , 23, 39
2024-11-21 06:55:10, 57, 1 , 24, 39
2024-11-21 06:55:12, 315, 1 , 25, 38
2024-11-21 06:55:13, 428, 1 , 26, 38
2024-11-21 06:55:15, 90, 1 , 27, 39
2024-11-21 06:55:17, 11, 1 , 28, 39
2024-11-21 06:55:19, 719, 1 , 29, 39
2024-11-21 06:55:20, 15, 1 , 30, 38
2024-11-21 06:55:22, 190, 1 , 31, 39
2024-11-21 06:55:24, 643, 1 , 32, 38
2024-11-21 06:55:25, 534, 1 , 33, 39
2024-11-21 06:55:26, 99, 1 , 34, 39
2024-11-21 06:55:29, 1438, 1 , 35, 38
2024-11-21 06:55:31, 871, 1 , 36, 39
2024-11-21 06:55:32, 219, 1 , 37, 38
2024-11-21 06:55:36, 37, 1 , 38, 38
2024-11-21 06:55:38, 413, 1 , 39, 38
2024-11-21 06:55:40, 775, 1 , 40, 38
2024-11-21 06:55:42, 949, 1 , 41, 39
2024-11-21 06:55:54, 10462, 1 , 42, 38
2024-11-21 06:55:56, 1477, 1 , 43, 38
2024-11-21 06:55:59, 1653, 1 , 44, 38
2024-11-21 06:56:02, 854, 1 , 45, 38
2024-11-21 06:56:08, 5709, 1 , 46, 38
2024-11-21 06:56:11, 1150, 1 , 47, 39
2024-11-21 06:56:16, 4367, 1 , 48, 38
2024-11-21 06:56:17, 314, 1 , 49, 38
2024-11-21 06:56:18, 166, 1 , 50, 38
2024-11-21 06:56:21, 509, 1 , 51, 38
2024-11-21 06:56:23, 82, 1 , 52, 38
2024-11-21 06:56:24, 454, 1 , 53, 38
2024-11-21 06:56:29, 2765, 1 , 54, 38
2024-11-21 06:56:32, 2209, 1 , 55, 38
2024-11-21 06:56:35, 1744, 1 , 56, 38
2024-11-21 06:56:38, 2188, 1 , 57, 38
2024-11-21 06:56:39, 330, 1 , 58, 38
2024-11-21 06:56:42, 2125, 1 , 59, 38
2024-11-21 06:56:44, 106, 1 , 60, 38
2024-11-21 06:56:50, 5459, 1 , 61, 39
2024-11-21 06:56:52, 1230, 1 , 62, 39
2024-11-21 06:56:56, 2730, 1 , 63, 38
2024-11-21 06:56:58, 1298, 1 , 64, 38
2024-11-21 06:57:00, 190, 1 , 65, 38
2024-11-21 06:57:01, 18, 1 , 66, 38
2024-11-21 06:57:02, 173, 1 , 67, 38
2024-11-21 06:57:04, 342, 1 , 68, 38
2024-11-21 06:57:05, 308, 1 , 69, 38
2024-11-21 06:57:07, 254, 1 , 70, 38
2024-11-21 06:57:20, 133, 1 , 71, 38
2024-11-21 06:57:21, 419, 1 , 72, 38
2024-11-21 06:57:28, 5386, 1 , 73, 38
2024-11-21 06:57:29, 252, 1 , 74, 38
2024-11-21 06:57:32, 1752, 1 , 75, 38
2024-11-21 06:57:33, 359, 1 , 76, 38
2024-11-21 06:57:35, 902, 1 , 77, 38
2024-11-21 06:57:38, 124, 1 , 78, 38
2024-11-21 06:57:40, 746, 1 , 79, 38
2024-11-21 06:57:41, 19, 1 , 80, 38
2024-11-21 06:57:43, 320, 1 , 81, 38
2024-11-21 06:57:44, 506, 1 , 82, 38
2024-11-21 06:57:45, 216, 1 , 83, 38
2024-11-21 06:57:46, 153, 1 , 84, 38
2024-11-21 06:57:48, 819, 1 , 85, 39
2024-11-21 06:57:49, 300, 1 , 86, 38
2024-11-21 06:57:53, 2332, 1 , 87, 39
2024-11-21 06:57:59, 4746, 1 , 88, 38
2024-11-21 06:58:01, 1382, 1 , 89, 38
2024-11-21 06:58:03, 407, 1 , 90, 38
2024-11-21 06:58:06, 2172, 1 , 91, 38
2024-11-21 06:58:07, 178, 1 , 92, 38
2024-11-21 06:58:10, 126, 1 , 93, 38
2024-11-21 06:58:11, 300, 1 , 94, 38
2024-11-21 06:58:12, 205, 1 , 95, 38
2024-11-21 06:58:14, 61, 1 , 96, 38
2024-11-21 06:58:15, 101, 1 , 97, 38
2024-11-21 06:58:17, 158, 1 , 98, 38
2024-11-21 06:58:18, 6, 1 , 99, 38
2024-11-21 06:58:19, 258, 1 , 100, 38
2024-11-21 06:58:23, 131, 1 , 101, 38
2024-11-21 06:58:26, 7, 1 , 102, 39
2024-11-21 06:58:27, 137, 1 , 103, 38
2024-11-21 06:58:28, 71, 1 , 104, 38
2024-11-21 06:58:31, 564, 1 , 105, 38
2024-11-21 06:58:33, 106, 1 , 106, 38
2024-11-21 06:58:36, 1169, 1 , 107, 39
2024-11-21 06:58:37, 572, 1 , 108, 39
2024-11-21 06:58:40, 63, 1 , 109, 38
2024-11-21 06:58:41, 205, 1 , 110, 38
2024-11-21 06:58:43, 233, 1 , 111, 38
2024-11-21 06:58:48, 89, 1 , 112, 38
2024-11-21 06:58:49, 158, 1 , 113, 38
2024-11-21 06:58:50, 403, 1 , 114, 38
2024-11-21 06:58:54, 1740, 1 , 115, 38
2024-11-21 06:58:59, 3956, 1 , 116, 38
2024-11-21 06:59:03, 3225, 1 , 117, 38
2024-11-21 06:59:05, 273, 1 , 118, 38
2024-11-21 06:59:07, 358, 1 , 119, 38
2024-11-21 06:59:14, 893, 1 , 120, 38
2024-11-21 06:59:16, 570, 1 , 121, 38
2024-11-21 06:59:18, 58, 1 , 122, 39
2024-11-21 06:59:19, 154, 1 , 123, 39
2024-11-21 06:59:21, 913, 1 , 124, 38
2024-11-21 06:59:22, 279, 1 , 125, 39
2024-11-21 06:59:24, 235, 1 , 126, 39
2024-11-21 06:59:25, 94, 1 , 127, 38
2024-11-21 06:59:33, 341, 1 , 128, 38
2024-11-21 06:59:56, 44, 1 , 129, 39
2024-11-21 07:00:01, 278, 1 , 130, 39
2024-11-21 07:00:03, 385, 1 , 131, 38
2024-11-21 07:00:04, 42, 1 , 132, 39
2024-11-21 07:00:06, 64, 1 , 133, 39
2024-11-21 07:00:08, 595, 1 , 134, 39
2024-11-21 07:00:10, 613, 1 , 135, 39
2024-11-21 07:00:11, 110, 1 , 136, 38
2024-11-21 07:00:13, 1149, 1 , 137, 38
2024-11-21 07:00:14, 364, 1 , 138, 38
2024-11-21 07:00:17, 1518, 1 , 139, 39
2024-11-21 07:00:19, 1265, 1 , 140, 38
2024-11-21 07:00:23, 1878, 1 , 141, 39
2024-11-21 07:00:24, 30, 1 , 142, 39
2024-11-21 07:00:25, 134, 1 , 143, 38
2024-11-21 07:00:27, 146, 1 , 144, 38
2024-11-21 07:00:29, 1338, 1 , 145, 38
2024-11-21 07:00:31, 1097, 1 , 146, 38
2024-11-21 07:00:33, 686, 1 , 147, 39
2024-11-21 07:00:36, 1103, 1 , 148, 39
2024-11-21 07:00:37, 384, 1 , 149, 39
2024-11-21 07:00:38, 345, 1 , 150, 38
2024-11-21 07:00:40, 350, 1 , 151, 38
2024-11-21 07:00:46, 3626, 1 , 152, 39
2024-11-21 07:00:48, 717, 1 , 153, 38
2024-11-21 07:00:57, 49, 1 , 154, 39
2024-11-21 07:00:58, 20, 1 , 155, 38
2024-11-21 07:03:14, 1278, 1 , 156, 38
2024-11-21 07:03:16, 633, 1 , 157, 39
2024-11-21 07:03:18, 91, 1 , 158, 39
2024-11-21 07:03:20, 645, 1 , 159, 39
2024-11-21 07:06:59, 120, 1 , 160, 39
2024-11-21 07:07:06, 62, 1 , 161, 39
2024-11-21 07:07:08, 69, 1 , 162, 39
2024-11-21 07:07:13, 184, 1 , 163, 39
2024-11-21 07:07:24, 85, 1 , 164, 39
2024-11-21 07:07:38, 439, 1 , 165, 39
2024-11-21 07:07:42, 1166, 1 , 166, 39
2024-11-21 07:07:43, 785, 1 , 167, 39
2024-11-21 07:07:49, 4193, 1 , 168, 39
2024-11-21 07:07:50, 117, 1 , 169, 39
2024-11-21 07:07:51, 170, 1 , 170, 39
2024-11-21 07:07:55, 77, 1 , 171, 39
2024-11-21 07:08:06, 76, 1 , 172, 39
2024-11-21 07:08:08, 72, 1 , 173, 39
2024-11-21 07:08:09, 146, 1 , 174, 39
2024-11-21 07:08:15, 350, 1 , 175, 39
2024-11-21 07:08:17, 7, 1 , 176, 39
2024-11-21 07:08:23, 79, 1 , 177, 39
